Israeli_100,adjective,Israeli,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Israel,dbo:Film,dbo:Film
Italian_101,adjective,Italian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Italy,dbo:Film,dbo:Film
Italian_102,adjective,Italian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Italy,dbo:Film,dbo:Film
Jamaican_103,adjective,Jamaican,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Jamaica,dbo:Film,dbo:Film
Jamaican_104,adjective,Jamaican,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Jamaica,dbo:Film,dbo:Film
Japanese_105,adjective,Japanese,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Japan,dbo:Film,dbo:Film
Japanese_106,adjective,Japanese,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Japan,dbo:Film,dbo:Film
Jordanian_107,adjective,Jordanian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Jordan,dbo:Film,dbo:Film
Jordanian_108,adjective,Jordanian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Jordan,dbo:Film,dbo:Film
Kenyan_109,adjective,Kenyan,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Kenya,dbo:Film,dbo:Film
Kenyan_110,adjective,Kenyan,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Kenya,dbo:Film,dbo:Film
Kuwaiti_111,adjective,Kuwaiti,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Kuwait,dbo:Film,dbo:Film
Kuwaiti_112,adjective,Kuwaiti,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Kuwait,dbo:Film,dbo:Film
Lao_113,adjective,Lao,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Laos,dbo:Film,dbo:Film
Lao_114,adjective,Lao,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Laos,dbo:Film,dbo:Film
Latvian_115,adjective,Latvian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Latvia,dbo:Film,dbo:Film
Latvian_116,adjective,Latvian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Latvia,dbo:Film,dbo:Film
Lebanese_117,adjective,Lebanese,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Lebanon,dbo:Film,dbo:Film
