LemonEntry,partOfSpeech,writtenForm,comparative,superlative_singular,superlative_plural,SyntacticFrame,predFrame,sense,reference,oils:boundTo,oils:degree,domain,range,preposition
dänisch,adjective,dänisch,dänischeren,dänischstes,dänischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
verantwortlich,adjective,verantwortlich,verantwortlicheren,verantwortlichstes,verantwortlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
dänisch,adjective,dänisch,dänischeren,dänischstes,dänischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
weiß,adjective,weiß,weißeren,weißestes,weißesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
zahlreich,adjective,zahlreich,zahlreicheren,zahlreichstes,zahlreichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
weiß,adjective,weiß,weißeren,weißestes,weißesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
fiktiv,adjective,fiktiv,fiktiveren,fiktivstes,fiktivsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
ursprünglich,adjective,ursprünglich,ursprünglicheren,ursprünglichstes,ursprünglichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
historisch,adjective,historisch,historischeren,historischstes,historischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
tödlich,adjective,tödlich,tödlicheren,tödlichstes,tödlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
verschieden,adjective,verschieden,verschiedneren,verschiedenstes,verschiedensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
männlich,adjective,männlich,männlicheren,männlichstes,männlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
literarisch,adjective,literarisch,literarischeren,literarischstes,literarischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
weiblich,adjective,weiblich,weiblicheren,weiblichstes,weiblichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
golden,adjective,golden,goldeneren,goldenstes,goldensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
golden,adjective,golden,goldeneren,goldenstes,goldensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
fiktiv,adjective,fiktiv,fiktiveren,fiktivstes,fiktivsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
dänisch,adjective,dänisch,dänischeren,dänischstes,dänischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
gleich,adjective,gleich,gleicheren,gleichstes,gleichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
dänisch,adjective,dänisch,dänischeren,dänischstes,dänischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
erfolgreich,adjective,erfolgreich,erfolgreicheren,erfolgreichstes,erfolgreichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
spanisch,adjective,spanisch,spanischeren,spanischstes,spanischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
fiktiv,adjective,fiktiv,fiktiveren,fiktivstes,fiktivsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
gut,adjective,gut,besseren,bestes,besten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
männlich,adjective,männlich,männlicheren,männlichstes,männlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
weiß,adjective,weiß,weißeren,weißestes,weißesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
weiß,adjective,weiß,weißeren,weißestes,weißesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
männlich,adjective,männlich,männlicheren,männlichstes,männlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
tödlich,adjective,tödlich,tödlicheren,tödlichstes,tödlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
golden,adjective,golden,goldeneren,goldenstes,goldensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
weiblich,adjective,weiblich,weiblicheren,weiblichstes,weiblichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
verschieden,adjective,verschieden,verschiedneren,verschiedenstes,verschiedensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
schwarz,adjective,schwarz,schwarzeren,schwarzestes,schwarzesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
männlich,adjective,männlich,männlicheren,männlichstes,männlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
weiblich,adjective,weiblich,weiblicheren,weiblichstes,weiblichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
real,adjective,real,realeren,realstes,realsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
tödlich,adjective,tödlich,tödlicheren,tödlichstes,tödlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
tödlich,adjective,tödlich,tödlicheren,tödlichstes,tödlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
alt,adjective,alt,älteren,ältestes,ältesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
stark,adjective,stark,stärkeren,stärkstes,stärksten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
gleich,adjective,gleich,gleicheren,gleichstes,gleichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
stark,adjective,stark,stärkeren,stärkstes,stärksten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
direkt,adjective,direkt,direkteren,direktestes,direktesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
ungarisch,adjective,ungarisch,ungarischeren,ungarischstes,ungarischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
golden,adjective,golden,goldeneren,goldenstes,goldensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
zahlreich,adjective,zahlreich,zahlreicheren,zahlreichstes,zahlreichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
alt,adjective,alt,älteren,ältestes,ältesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
alt,adjective,alt,älteren,ältestes,ältesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
früh,adjective,früh,früheren,frühestes,frühesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
spät,adjective,spät,späteren,spätestes,spätesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
stark,adjective,stark,stärkeren,stärkstes,stärksten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
niederländisch,adjective,niederländisch,niederländischeren,niederländischstes,niederländischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
ungarisch,adjective,ungarisch,ungarischeren,ungarischstes,ungarischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
groß,adjective,groß,grösseren,grössestes,grössesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
schön,adjective,schön,schöneren,schönstes,schönsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
real,adjective,real,realeren,realstes,realsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
alt,adjective,alt,älteren,ältestes,ältesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
literarisch,adjective,literarisch,literarischeren,literarischstes,literarischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
stark,adjective,stark,stärkeren,stärkstes,stärksten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
spät,adjective,spät,späteren,spätestes,spätesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
gleich,adjective,gleich,gleicheren,gleichstes,gleichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
weiß,adjective,weiß,weißeren,weißestes,weißesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
stark,adjective,stark,stärkeren,stärkstes,stärksten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
fiktiv,adjective,fiktiv,fiktiveren,fiktivstes,fiktivsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
real,adjective,real,realeren,realstes,realsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
schön,adjective,schön,schöneren,schönstes,schönsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
ungarisch,adjective,ungarisch,ungarischeren,ungarischstes,ungarischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
berühmt,adjective,berühmt,berühmteren,berühmtestes,berühmtesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
blau,adjective,blau,blaueren,blaustes,blausten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
früh,adjective,früh,früheren,frühestes,frühesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
berühmt,adjective,berühmt,berühmteren,berühmtestes,berühmtesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
schön,adjective,schön,schöneren,schönstes,schönsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
real,adjective,real,realeren,realstes,realsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
spät,adjective,spät,späteren,spätestes,spätesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
männlich,adjective,männlich,männlicheren,männlichstes,männlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
berühmt,adjective,berühmt,berühmteren,berühmtestes,berühmtesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
niederländisch,adjective,niederländisch,niederländischeren,niederländischstes,niederländischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
groß,adjective,groß,grösseren,grössestes,grössesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
blau,adjective,blau,blaueren,blaustes,blausten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
weit,adjective,weit,weiteren,weitestes,weitesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
ungarisch,adjective,ungarisch,ungarischeren,ungarischstes,ungarischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
berühmt,adjective,berühmt,berühmteren,berühmtestes,berühmtesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
deutlich,adjective,deutlich,deutlicheren,deutlichstes,deutlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
weit,adjective,weit,weiteren,weitestes,weitesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
spät,adjective,spät,späteren,spätestes,spätesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
schön,adjective,schön,schöneren,schönstes,schönsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
früh,adjective,früh,früheren,frühestes,frühesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/writer,oils:high,dbo:Person,dbo:Person,in
real,adjective,real,realeren,realstes,realsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
tödlich,adjective,tödlich,tödlicheren,tödlichstes,tödlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
berühmt,adjective,berühmt,berühmteren,berühmtestes,berühmtesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
kritisch,adjective,kritisch,kritischeren,kritischstes,kritischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
blau,adjective,blau,blaueren,blaustes,blausten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
deutlich,adjective,deutlich,deutlicheren,deutlichstes,deutlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
weit,adjective,weit,weiteren,weitestes,weitesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/director,oils:high,dbo:Person,dbo:Person,in
verschieden,adjective,verschieden,verschiedneren,verschiedenstes,verschiedensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
schön,adjective,schön,schöneren,schönstes,schönsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/musicComposer,oils:high,dbo:Person,dbo:Person,in
